# New slice
32 9
31 10
30 11
29 10
29 10
30 10
29 10
30 10
29 10
29 9
30 10
30 11
29 10
29 10
29 11
29 11
30 10
30 10
# New slice
47 26
46 26
45 25
44 24
45 25
44 24
45 24
44 25
45 24
44 24
44 24
45 25
44 24
45 25
44 24
45 25
44 24
44 25
45 24
44 25
# New slice
41 10
40 11
39 12
39 12
38 13
37 14
36 14
35 13
34 13
34 12
33 11
32 10
31 9
30 10
31 10
30 9
29 10
30 10
29 10
29 11
# New slice
49 27
48 27
47 27
46 26
45 25
44 24
44 24
44 25
45 24
44 25
45 24
44 25
45 24
44 25
45 24
44 25
45 24
44 25
44 24
44 24
# New slice
27 31
26 30
25 30
24 29
25 30
24 29
25 30
24 29
25 30
25 29
24 28
24 28
25 29
24 30
25 29
24 30
25 29
24 30
25 29
24 30
# New slice
6 37
6 37
7 38
8 39
9 40
10 41
11 42
12 43
13 44
13 44
14 43
14 44
15 43
15 43
16 44
17 44
18 43
19 44
20 43
21 42
# New slice
11 27
12 27
13 28
14 29
15 30
16 30
17 31
18 30
19 29
20 30
21 29
21 29
21 30
22 30
22 29
23 30
24 29
25 30
24 29
25 30
# New slice
42 39
41 38
41 38
40 37
39 36
40 35
41 34
41 34
42 33
43 32
44 31
45 30
44 29
45 28
44 27
45 26
45 26
44 25
45 24
45 25
# New slice
25 6
26 7
27 7
28 8
29 9
29 9
29 10
29 10
30 10
29 10
29 10
30 10
30 11
29 10
29 11
30 10
30 10
31 10
31 9
30 10
# New slice
32 1
31 2
30 2
29 3
28 4
29 5
30 6
31 7
30 8
29 9
30 10
29 10
30 10
29 10
29 11
30 10
29 10
30 10
29 10
30 10
# New slice
2 35
3 35
4 36
5 37
6 38
6 39
7 40
8 41
9 42
10 43
10 43
11 44
12 43
13 43
14 44
15 43
16 44
17 43
18 44
19 44
# New slice
0 24
1 24
1 24
1 23
1 23
2 23
3 22
3 21
2 20
2 20
1 19
1 18
2 18
2 17
1 16
2 15
1 14
0 13
0 14
1 14
# New slice
25 7
26 8
27 9
27 10
28 10
29 9
30 9
29 10
30 10
30 10
30 11
29 10
30 10
30 10
30 11
29 10
29 10
30 10
30 9
29 10
# New slice
24 29
25 30
24 31
25 31
25 31
24 31
25 30
24 29
25 29
24 30
25 29
24 28
25 29
24 30
24 30
25 29
25 29
24 30
25 29
24 30
# New slice
7 44
8 43
9 44
10 45
10 45
11 45
12 44
13 43
14 44
15 43
16 44
16 43
17 44
18 44
19 43
20 42
20 42
21 41
22 40
23 39
# New slice
26 23
25 24
24 25
25 25
24 26
25 27
24 28
25 29
25 29
24 30
25 30
24 29
25 30
26 29
25 30
24 29
25 30
24 29
25 29
24 29
# New slice
10 31
11 32
12 33
13 34
14 35
15 36
16 37
17 38
18 39
19 40
20 41
21 41
22 40
23 39
24 40
25 39
24 40
25 40
24 39
25 40
# New slice
31 14
31 13
30 12
29 11
30 10
30 9
29 10
29 9
29 9
29 9
29 9
30 10
30 10
29 10
30 10
29 10
30 10
29 10
30 10
30 11
# New slice
29 36
28 37
27 38
26 39
25 40
24 39
25 40
24 39
25 40
24 39
24 40
24 40
25 39
24 40
25 40
24 39
25 39
25 39
24 40
25 39
# New slice
9 27
10 28
11 29
12 30
12 30
13 31
14 32
15 33
16 34
16 35
17 36
18 37
19 38
20 39
20 39
20 39
21 40
22 39
23 39
23 40
# New slice
4 4
4 5
3 6
2 6
1 7
0 8
1 8
1 7
0 8
0 7
1 7
1 7
0 8
1 8
0 9
1 9
0 10
0 10
1 10
0 9
# New slice
26 24
25 25
24 26
25 26
24 27
25 28
24 29
25 30
24 29
25 30
24 29
24 30
24 29
25 29
24 30
25 29
24 29
25 30
24 29
24 30
# New slice
14 3
15 2
16 1
17 0
17 0
17 0
17 0
17 1
18 0
18 1
18 2
19 1
20 2
20 3
21 4
22 5
22 6
23 7
24 8
25 9
# New slice
37 32
38 31
39 30
40 29
41 28
42 27
43 27
44 27
45 26
44 25
45 24
44 25
45 24
44 25
45 24
45 24
44 25
45 24
44 25
45 24
# New slice
1 18
2 17
1 16
2 15
2 15
1 14
0 13
1 13
1 12
0 11
1 11
0 10
0 11
0 10
0 9
1 9
1 10
0 9
1 9
1 9
# New slice
17 8
18 8
19 8
20 9
20 10
21 9
21 10
22 9
23 10
24 9
25 10
26 11
26 11
27 10
28 10
29 9
30 10
30 11
29 10
29 11
# New slice
37 35
37 34
38 33
38 32
39 31
40 30
41 29
42 28
43 28
44 27
45 27
45 26
44 26
44 26
45 25
45 24
44 25
45 24
45 25
45 25
# New slice
16 32
17 33
18 32
19 31
20 30
21 30
21 29
21 30
22 29
23 30
24 29
25 30
24 29
25 30
24 29
25 30
24 29
25 30
24 29
25 29
# New slice
19 31
20 31
21 30
22 29
23 30
24 29
25 29
24 30
25 29
24 30
25 29
24 30
25 29
24 30
25 29
24 30
25 29
24 30
25 29
24 30
# New slice
17 28
17 28
18 29
19 30
20 29
21 30
22 29
23 30
22 29
23 30
23 29
24 30
25 29
24 30
25 29
24 30
25 29
24 30
25 29
24 30
# New slice
22 43
23 42
24 41
25 40
25 40
25 40
24 40
25 39
24 40
25 39
24 40
25 39
24 40
25 39
24 40
25 39
24 40
24 40
25 40
24 39
# New slice
39 35
40 34
41 33
42 32
42 31
42 31
43 30
43 29
44 28
45 27
44 26
44 26
45 25
44 25
44 24
45 25
44 24
45 25
44 24
45 25
# New slice
27 8
28 9
29 10
30 10
29 9
30 10
29 9
30 10
29 10
30 10
29 10
29 10
29 9
30 10
30 10
30 10
29 10
29 10
30 10
29 10
# New slice
40 39
40 38
39 37
40 36
41 35
42 34
42 34
43 33
44 32
44 32
44 32
44 32
45 31
45 30
44 29
45 28
44 27
45 26
44 25
44 25
