#Observed Trajectory.
#Observed Trajectory.
49 34
49 35
48 35
47 35
46 36
45 37
44 38
43 39
42 40
41 41
40 42
39 43
38 44
38 44
37 45
37 44
35 44
34 44
34 44
33 45
#Observed Trajectory.
37 11
36 12
35 13
34 13
33 14
33 15
32 16
31 17
31 18
31 18
30 18
30 18
30 18
30 19
29 20
28 20
27 19
27 20
26 19
26 20
#Observed Trajectory.
36 38
35 39
34 40
33 41
32 42
31 43
31 43
30 44
30 45
29 44
30 44
29 45
29 44
30 44
29 45
30 45
29 44
29 43
29 44
30 45
#Observed Trajectory.
9 44
8 43
7 44
6 44
5 44
5 43
5 43
5 44
4 44
4 43
5 44
5 43
4 44
4 44
5 44
4 44
5 44
4 44
5 44
4 44
#Observed Trajectory.
24 6
23 7
22 8
21 9
20 9
20 9
21 9
20 10
19 11
19 11
19 11
18 11
18 12
18 12
17 13
16 14
16 14
15 15
14 15
15 14
#Observed Trajectory.
15 48
14 47
13 46
12 45
11 44
10 43
9 44
8 43
7 44
7 45
7 45
6 44
6 45
5 45
4 45
5 44
4 44
4 42
4 43
5 44
#Observed Trajectory.
2 16
3 15
5 14
3 13
3 12
4 12
5 12
5 11
5 10
4 10
5 9
4 10
5 9
4 10
5 9
4 10
5 9
4 10
5 9
4 10
#Observed Trajectory.
48 4
48 4
47 5
46 6
45 6
44 7
43 8
42 8
42 9
40 10
40 11
40 12
38 13
37 14
36 15
35 16
34 17
33 18
32 18
31 19
#Observed Trajectory.
42 34
41 35
40 36
39 37
38 38
38 39
37 40
36 41
35 41
34 42
33 43
32 45
31 43
30 44
29 46
29 44
30 44
29 45
30 44
31 44
#Observed Trajectory.
39 37
38 38
38 39
37 40
36 41
35 42
34 42
33 43
32 43
31 44
30 44
29 45
30 44
29 45
30 44
29 43
30 45
30 45
29 44
29 44
#Observed Trajectory.
45 25
44 26
43 27
42 28
41 29
40 30
39 31
38 32
38 34
37 33
37 34
35 35
34 36
34 36
33 37
32 38
31 39
30 40
30 41
29 42
#Observed Trajectory.
33 15
32 16
31 17
31 18
30 19
29 20
28 20
28 19
26 20
25 20
26 19
25 19
25 20
24 19
23 20
22 19
21 18
20 17
19 17
19 17
#Observed Trajectory.
28 36
29 37
30 37
29 38
29 38
30 39
30 39
28 40
29 41
30 42
29 43
28 44
30 46
29 44
30 44
29 45
30 43
29 45
30 44
29 45
#Observed Trajectory.
6 6
5 7
5 8
5 9
5 9
4 10
4 9
3 9
4 10
5 9
4 9
4 9
5 10
5 9
4 10
5 10
4 10
5 9
5 10
5 9
#Observed Trajectory.
32 24
32 24
31 23
29 23
29 22
28 21
28 21
27 20
26 20
25 19
24 20
23 19
22 18
21 17
20 16
19 15
19 16
18 15
17 14
16 15
#Observed Trajectory.
7 47
7 46
7 46
6 45
5 43
4 45
5 44
4 44
5 44
4 44
5 44
4 44
5 44
4 44
5 44
4 44
5 44
4 44
5 44
4 44
#Observed Trajectory.
26 7
26 8
25 9
25 10
24 11
23 12
22 13
22 14
21 15
20 14
19 15
18 15
18 14
17 15
17 14
16 15
15 14
15 14
14 15
15 14
#Observed Trajectory.
22 27
21 26
20 25
19 24
17 23
17 22
16 22
15 21
14 21
16 20
14 19
15 18
14 17
15 16
14 15
14 15
15 14
14 15
15 14
14 14
#Observed Trajectory.
48 15
47 16
46 15
45 16
44 15
43 16
43 15
41 16
40 15
39 16
38 15
37 14
36 15
35 16
34 17
33 18
33 18
33 18
31 19
31 20
#Observed Trajectory.
37 18
37 18
37 18
36 16
35 15
34 16
33 17
32 18
31 19
30 20
29 19
28 20
27 19
26 20
25 19
24 19
23 21
22 20
21 19
21 19
#Observed Trajectory.
3 21
3 20
3 20
4 19
5 18
6 17
5 16
4 15
5 13
4 14
5 13
5 11
4 11
5 10
5 9
4 10
6 9
5 10
5 9
4 10
#Observed Trajectory.
24 36
25 37
26 38
26 38
27 39
29 40
28 41
28 42
29 43
30 44
29 45
30 44
29 45
30 44
28 45
30 44
29 45
29 44
30 43
29 43
#Observed Trajectory.
15 30
14 31
13 32
13 32
12 33
12 33
11 34
10 35
9 36
8 38
7 38
6 38
5 39
3 40
5 41
4 42
4 43
5 43
4 44
5 44
#Observed Trajectory.
18 45
16 44
16 43
15 42
14 41
13 42
12 41
12 42
11 41
10 42
9 43
8 44
7 45
6 44
5 44
4 44
4 43
5 44
4 44
4 44
#Observed Trajectory.
25 12
24 13
24 14
23 15
22 16
21 16
21 15
21 14
20 15
19 14
18 15
17 14
16 15
16 14
15 15
15 16
14 15
15 14
14 15
15 15
#Observed Trajectory.
10 33
10 33
10 34
9 35
8 35
7 36
8 36
6 37
5 38
4 39
4 39
5 40
4 41
5 42
4 42
5 43
4 44
5 44
4 44
5 44
#Observed Trajectory.
43 30
42 32
42 31
41 32
40 33
39 33
38 34
38 34
37 33
36 35
35 36
34 37
33 38
32 39
31 39
30 40
29 41
30 42
28 43
30 44
#Observed Trajectory.
6 1
5 2
5 3
3 4
4 5
5 6
4 7
5 8
6 8
5 9
5 10
4 10
5 9
4 9
4 9
4 9
4 10
5 9
4 9
5 9
#Observed Trajectory.
16 13
15 14
14 15
14 14
15 14
14 15
15 14
14 15
15 14
14 15
15 14
14 15
15 14
14 15
14 15
15 14
15 16
14 14
15 15
14 15
#Observed Trajectory.
17 22
17 22
16 21
16 20
14 19
15 18
14 18
14 17
14 17
15 17
15 16
14 15
15 14
14 15
15 14
14 15
15 14
14 15
15 14
14 15
#Observed Trajectory.
28 27
25 26
26 26
25 25
25 23
24 23
23 22
22 21
21 20
20 19
19 18
18 16
17 17
16 16
15 15
14 15
15 14
14 15
14 14
15 15
#Observed Trajectory.
19 43
19 43
20 44
21 45
22 44
23 46
24 44
25 45
26 44
27 45
28 44
28 44
29 46
29 45
30 44
30 44
29 45
30 44
29 45
30 44
#Observed Trajectory.
23 31
24 32
25 33
27 34
27 35
27 36
28 37
29 38
30 39
29 40
30 41
29 42
30 43
29 44
29 44
31 44
30 44
30 44
29 43
31 45
#Observed Trajectory.
48 44
47 45
46 44
46 45
45 44
44 45
43 44
42 44
41 45
40 44
40 45
40 44
38 45
38 44
38 44
37 44
36 45
35 44
34 44
33 46
#Observed Trajectory.
34 35
33 36
33 36
31 38
31 39
30 40
30 40
29 41
30 41
29 43
29 43
30 44
29 45
30 44
29 45
30 44
30 44
29 45
30 44
29 45
#Observed Trajectory.
28 18
28 18
27 18
27 18
26 19
25 20
24 19
23 20
22 19
21 18
20 17
19 16
18 15
17 14
16 15
16 14
15 15
14 16
15 14
14 15
#Observed Trajectory.
3 15
4 14
5 13
4 11
5 11
4 10
4 9
6 10
6 10
5 9
5 10
5 9
4 9
5 9
4 9
5 9
4 10
5 9
4 10
5 9
#Observed Trajectory.
20 41
21 42
22 43
23 44
24 45
24 44
25 45
26 44
27 45
28 44
29 44
29 44
30 44
29 44
29 44
29 44
29 43
29 44
29 45
30 45
#Observed Trajectory.
3 4
3 5
4 6
4 7
4 7
4 8
6 9
6 10
3 9
5 10
4 10
5 9
4 9
5 10
4 10
5 9
4 10
5 9
4 10
4 9
#Observed Trajectory.
6 34
5 36
4 36
3 37
4 38
5 39
4 40
6 41
4 42
4 42
5 42
4 43
4 44
5 44
6 43
5 43
5 43
4 45
5 44
4 44
#Observed Trajectory.
22 7
22 7
22 8
21 9
21 9
20 10
19 11
19 12
18 13
17 14
16 15
15 14
14 15
15 14
15 14
13 15
13 14
12 15
11 14
10 13
#Observed Trajectory.
35 15
35 15
34 16
33 17
31 18
31 19
30 19
29 20
28 20
28 19
27 20
26 20
24 19
24 20
24 19
23 20
22 19
21 18
20 17
19 16
#Observed Trajectory.
39 13
38 15
37 13
36 14
35 15
34 16
33 17
32 18
31 19
30 20
29 19
29 19
28 18
27 21
26 19
25 20
24 19
23 20
22 19
21 18
#Observed Trajectory.
44 38
43 39
42 40
42 40
41 40
40 42
39 43
38 43
37 43
37 44
36 45
35 44
34 45
34 44
32 45
31 44
30 44
29 45
29 44
30 44
#Observed Trajectory.
30 42
29 43
30 44
29 45
29 44
29 45
31 44
30 43
29 44
29 44
30 44
29 45
29 45
29 43
30 45
29 44
30 44
29 45
30 44
29 45
#Observed Trajectory.
47 11
46 12
45 13
44 14
43 15
42 16
41 15
40 15
39 16
39 16
39 15
39 15
38 14
37 15
36 14
35 14
35 14
34 15
34 16
32 17
#Observed Trajectory.
14 24
14 24
14 24
15 24
14 24
15 23
14 22
15 21
14 20
15 19
14 18
14 18
15 16
13 16
13 15
12 14
12 13
11 14
10 13
9 12
#Observed Trajectory.
22 24
21 23
20 22
19 21
18 20
17 19
16 18
15 17
14 17
15 16
14 15
14 14
15 15
14 15
15 14
14 15
14 15
15 14
14 15
15 14
#Observed Trajectory.
0 18
0 18
2 18
2 17
4 17
5 16
4 15
5 15
4 14
5 13
4 12
5 12
5 12
5 11
4 10
5 9
4 10
4 9
5 10
5 10
